OrderID,QuantityReturned,PurchaseAmount,CustomerAccountAge,PreviousReturns,PreviousFraudReports,RefundIssued,ProductCategory_Beauty & Health,ProductCategory_Books,ProductCategory_Clothing,ProductCategory_Electronics,ProductCategory_Home & Garden,ReasonForReturn_Defective,ReasonForReturn_Did not like,ReasonForReturn_No longer needed,ReasonForReturn_Not as described,ReasonForReturn_Wrong item,ReturnCondition_Complete,ReturnCondition_Damaged,ReturnCondition_Defective,ReturnCondition_Opened,ReturnCondition_Unopened,DeliveryType_Express,DeliveryType_Standard
9960,0.39359560050286596,-1.204796574271125,1.6172452116843532,0.2857142857142857,0.0,118.0203111,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6789,-0.7683171354281089,1.2604213903151265,-0.39088349071509815,0.21428571428571427,1.0,169.3704463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4082,-1.5429256260487587,1.1287062634260498,-0.8633843618679102,0.2857142857142857,1.0,106.8580595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5195,-1.155621380738434,-0.4555365744983009,0.6968528897512714,1.0,0.0,232.9272715,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
7405,-1.155621380738434,0.586068460510868,0.31540687397686573,0.5,0.5,506.58119,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3676,0.7808998458131908,0.11038099262249798,0.029937597655375094,0.7142857142857142,0.5,155.9558934,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
451,-0.7683171354281089,0.7815804580846085,0.08161738043771391,0.21428571428571427,0.5,395.7860736,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
6307,0.39359560050286596,-0.059194320671634826,-0.11279704050537022,0.8571428571428571,0.5,475.2680663,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8539,0.006291355192541008,0.7098026296787661,-0.18416435958574287,1.0,0.5,241.3727264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6755,0.39359560050286596,0.6559195825734022,1.2800961525805237,0.3571428571428571,0.0,185.7362728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8839,-1.5429256260487587,-1.4203602306644896,-0.3170552295974713,0.0,1.0,564.2031352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4270,-1.5429256260487587,0.7475452083442814,-1.3801821896912985,0.7142857142857142,1.0,234.7994807,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1311,-0.7683171354281089,-1.5947827151461287,-0.22353943218181055,0.7857142857142857,0.0,593.736336,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4589,0.7808998458131908,-1.1557947208990988,-0.20631283792103094,0.3571428571428571,0.5,454.8371317,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6522,-0.7683171354281089,-0.4062369487337764,-1.6041279150814334,0.0,1.0,338.6715715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1357,-1.155621380738434,-0.4682221082561043,-0.8240092892718426,0.14285714285714285,0.5,358.9744248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6969,-0.38101289011778394,-0.39767335795708464,1.2481039060962187,0.7142857142857142,1.0,526.2798547,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
394,1.5555083364338407,-0.8514606593696962,-1.2669788559776038,0.9285714285714285,0.0,215.4914911,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7022,-1.5429256260487587,-0.7086783848836095,-0.13248457680340406,0.3571428571428571,0.0,379.6368501,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
2489,0.006291355192541008,-1.7079919750533719,-0.5877588536954366,0.2857142857142857,1.0,505.7299,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
9089,-0.38101289011778394,1.6496681545854277,1.6467765161314039,0.14285714285714285,1.0,588.0346937,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6464,0.006291355192541008,-1.4008316457137866,1.2530257901707271,0.42857142857142855,1.0,91.79128694,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1671,0.39359560050286596,0.326869022929195,0.12099245303378159,0.0,1.0,388.4472242,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
8368,1.1682040911235159,-0.6368704853365094,-0.21615660607004786,0.5714285714285714,0.5,476.0590915,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3591,0.39359560050286596,0.9507336424259041,0.9257204992159147,0.7142857142857142,0.5,457.7958352,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
135,0.7808998458131908,-1.1324025336334682,1.4523620951883198,0.7142857142857142,0.0,277.7516228,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7347,1.1682040911235159,0.011909751408654124,0.25388332304551,0.0,0.0,483.7872025,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6755,0.39359560050286596,0.6559195825734022,1.2800961525805237,0.3571428571428571,0.0,185.7362728,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
718,1.5555083364338407,1.4022233162789532,1.3711510079589302,0.5714285714285714,0.5,341.657177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
5683,0.7808998458131908,0.10978227622894698,0.6894700636395086,0.5714285714285714,1.0,209.8008499,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
7276,1.1682040911235159,1.2722409497254585,-0.8240092892718426,0.7142857142857142,1.0,365.9000665,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8829,0.39359560050286596,-1.2069890209303367,-1.2940492183874004,0.07142857142857142,0.0,350.3010015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
3483,-0.38101289011778394,-1.7272931281153951,-0.5705322594346569,0.14285714285714285,0.5,548.4960859,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
655,-0.38101289011778394,0.09626081832402354,-0.3711959544170643,0.3571428571428571,0.0,457.7929848,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7439,-0.7683171354281089,0.22162381016708899,-1.0061190000286555,0.21428571428571427,0.5,255.7567881,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1078,0.39359560050286596,-1.2696213157595673,-0.592680737769945,0.5714285714285714,0.5,375.4555817,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3467,0.006291355192541008,-0.45841852121737364,-0.38103972256608126,0.7142857142857142,1.0,411.890631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
2772,-0.7683171354281089,0.04280911922491234,-0.4917821142425216,0.7142857142857142,0.0,225.9545249,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1883,-0.38101289011778394,-0.5782810793290951,-0.75264197019147,0.14285714285714285,0.0,319.1768065,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6248,-0.38101289011778394,-1.148721503079594,1.7353704294725563,1.0,0.5,576.8410551,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4280,-0.7683171354281089,-0.8108685158470463,0.012711003394595487,0.0,0.0,527.8307637,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4352,0.006291355192541008,-0.11861671621090478,1.474510573523608,0.21428571428571427,0.0,100.3741696,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5741,1.1682040911235159,-1.1040534013615775,-0.3711959544170643,0.0,0.5,114.7559809,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
7679,-1.155621380738434,1.2443133290107231,0.8691188323590674,0.21428571428571427,1.0,345.4209047,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4699,-0.38101289011778394,-0.44570450349458046,-0.5533056651738774,0.21428571428571427,0.0,516.0084649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8023,0.7808998458131908,-0.7703172915771492,-1.525377769889298,1.0,0.0,466.3823014,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
974,1.5555083364338407,-1.1327525579916675,-0.3835006646033355,0.8571428571428571,1.0,242.5838489,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7595,0.006291355192541008,1.0155736569115248,-0.15217211310143788,0.14285714285714285,0.0,125.0337905,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
273,1.5555083364338407,1.0003108001861754,-0.8018608109365545,0.5714285714285714,1.0,436.9008165,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3308,-1.155621380738434,1.4263362462088773,-0.7501810281542157,1.0,0.0,230.0436024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
24,-0.38101289011778394,1.0750422517003024,1.4892762257471333,0.5,1.0,524.159495,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5991,0.7808998458131908,-1.398351629865872,1.5163465881569298,0.6428571428571428,1.0,76.03432241,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8421,1.5555083364338407,-0.7433374078948682,1.5015809359334045,0.7142857142857142,0.0,468.5661791,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2546,1.1682040911235159,0.5177683165542717,-0.2260003742190648,0.6428571428571428,0.5,57.72140444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1088,0.006291355192541008,-1.3710149948120205,-0.5508447231366231,0.2857142857142857,0.0,543.0723326,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7320,0.006291355192541008,1.1648917434642243,-1.6508858137892637,0.6428571428571428,0.0,198.4043843,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6841,1.5555083364338407,0.4342927289914732,0.7509936145708643,0.7857142857142857,1.0,220.6905739,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
7182,-0.7683171354281089,-1.645235777792626,1.5212684722314382,0.6428571428571428,1.0,303.7420759,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
3743,0.006291355192541008,-0.10826718386216674,-0.6148292161052331,0.8571428571428571,1.0,342.3441052,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2928,0.39359560050286596,0.3724866474334922,0.37446948287096726,0.21428571428571427,1.0,243.9152293,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
3216,-0.38101289011778394,0.24660011416161842,-1.1562364643011636,0.9285714285714285,1.0,147.2343594,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1061,0.39359560050286596,-0.8954875050485319,-1.663190523975535,0.5,0.0,303.519875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
9954,-0.7683171354281089,1.6466121759382943,1.7255266613235394,0.42857142857142855,0.5,519.1807732,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
7865,0.39359560050286596,-1.6985502651423616,0.9478689775512027,0.5714285714285714,0.5,467.5254991,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
4403,0.39359560050286596,-1.1911050824903884,1.7107610091000138,0.6428571428571428,0.0,127.4898434,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5451,0.7808998458131908,-0.45409205129411906,-0.13494551884065828,0.0,0.5,559.3621195,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8874,-1.5429256260487587,0.11163335124017817,-0.8117045790855715,0.21428571428571427,0.5,349.1237415,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6939,-0.7683171354281089,-1.1821097930555806,-0.8510796516816391,0.21428571428571427,1.0,575.2212003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
4979,0.006291355192541008,1.3027123453539584,0.8961891947688639,0.3571428571428571,0.0,59.06427901,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3067,0.7808998458131908,-1.130363326243323,-1.5302996539638065,0.7857142857142857,0.0,440.9901354,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6308,-0.7683171354281089,1.5399476990374459,-0.8190874051973341,0.8571428571428571,1.0,342.9546545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
4536,0.7808998458131908,-1.6883216484020294,-0.29736769329943746,0.8571428571428571,0.5,385.5247784,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2304,1.5555083364338407,-1.095082781469596,0.20220354026317117,0.8571428571428571,1.0,133.8369637,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
2039,1.5555083364338407,-1.511259525581949,1.7402923135470647,0.07142857142857142,1.0,276.2895949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2351,-1.155621380738434,1.2299015576485595,-1.0897910292952995,0.21428571428571427,0.0,288.2295561,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8751,1.5555083364338407,1.411062316798866,-1.0282674783639436,1.0,1.0,91.17228645,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
3600,0.006291355192541008,-1.6059044767708452,-0.036507837350489104,0.8571428571428571,0.5,277.9162216,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5827,-0.38101289011778394,-0.5068990058879215,-1.0996347974443164,0.5,0.0,305.610444,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9087,-1.5429256260487587,0.5686027034981573,-1.5819794367461453,1.0,0.5,195.4033553,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
5500,-1.5429256260487587,-1.4113828360283125,-0.9962752318796386,0.5,1.0,417.665308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
6441,0.006291355192541008,-1.4580228690815384,-0.39088349071509815,0.42857142857142855,0.5,347.9781734,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
129,-1.155621380738434,-1.051743818562775,-1.5942841469324165,0.8571428571428571,1.0,103.9391833,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4487,0.39359560050286596,-0.6696126037927471,-0.42779762127391163,0.7857142857142857,0.5,247.4421753,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
7701,-0.38101289011778394,0.929705021300758,-1.4761589291442134,0.21428571428571427,0.0,80.81027262,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
9610,-1.5429256260487587,0.06473289982182633,1.3883776022197098,0.14285714285714285,0.0,213.685367,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4855,1.1682040911235159,-0.9840733950944617,0.7288451362355763,0.9285714285714285,0.5,299.5145615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
4018,0.7808998458131908,0.6084293377538279,0.20958636637493386,1.0,1.0,562.5061156,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
2039,1.5555083364338407,-1.511259525581949,1.7402923135470647,0.07142857142857142,1.0,276.2895949,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
6850,-1.155621380738434,-0.0994927845935817,0.22681296063571346,0.6428571428571428,0.0,86.28008514,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5179,-0.7683171354281089,-0.08436501259922112,1.656620284280421,0.2857142857142857,0.5,372.6966639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
5066,0.39359560050286596,1.1856502160682987,0.49997752677093293,0.5,0.0,493.2214552,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3896,-1.155621380738434,-1.6955145240035792,-0.7895561007502834,0.3571428571428571,0.0,323.2224765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
